first_name,last_name,full_name,phone,client_id,dob,age,inception,city,state,street,advisor,lat,lon,account_types,total_aum
Kurt,Green,Kurt Green,418-587-7828,651,1985-02-03,33,2005-10-07,Tyndall Air Force Base,FL,3722 Kisling Loop,Cynthia,30.1048481,-85.65097360000001,"Roth 401(k),Roth IRA,Traditional IRA,Brokerage,529",406781.61409409274
Rosemary,Mclaughlin,Rosemary Mclaughlin,222-119-6600,652,1967-02-06,51,2010-10-24,Washington,DC,1427 South Carolina Avenue Southeast,Robert,38.886615,-76.9845349,529,21270.691532924397
Mary,Phelps,Mary Phelps,581-257-8935,653,1987-11-12,31,2007-12-13,Glendale,AZ,19020 North 68th Avenue,Cynthia,33.6574037,-112.2062039,529,8659.894433849975
Agnes,Bryan,Agnes Bryan,471-871-9738,654,1980-03-10,38,2014-04-23,Anchorage,AK,3311 Wiley Post Loop,Robert,61.18686499999999,-149.946288,Traditional IRA,23466.66819229599
Lavina,Mcintosh,Lavina Mcintosh,535-518-8356,655,1957-04-11,61,2017-09-03,Manchester,CT,640 Hilliard Street,Cynthia,41.7845772,-72.5510725,"Traditional IRA,Brokerage,Roth IRA,Roth 401(k)",46854.58102059354
Katherine,Blevins,Katherine Blevins,262-487-9444,656,1953-04-23,65,2008-10-07,Oklahoma City,OK,2835 Southwest 78th Street,Robert,35.3874512,-97.5644501,"Roth IRA,Traditional IRA",28398.520012180303
Sara,Correira,Sara Correira,429-372-7317,657,1976-10-17,42,2002-12-20,Montgomery,AL,1320 Dunbarton Road,Robert,32.401737,-86.19376799999999,"529,Brokerage",12109.440125674084
Brandon,Dunn,Brandon Dunn,169-766-6083,658,1978-09-20,40,2014-01-10,Glendale,AZ,5912 North 48th Avenue,Robert,33.5231022,-112.162186,"Roth 401(k),529,Traditional IRA,Roth IRA,Brokerage",57097.51214528384
Patricia,Price,Patricia Price,483-663-8702,659,1975-10-21,43,2002-01-20,Washington,DC,Mitscher Road,Cynthia,38.85952229999999,-77.00599009999999,"529,Brokerage,Roth 401(k),Traditional IRA",28073.19635226504
Alvaro,Grice,Alvaro Grice,257-794-5625,660,1990-09-02,28,2006-07-13,Savannah,GA,304 Wilmington Island Road,Robert,32.006931,-80.99043999999999,"Roth 401(k),529,Roth IRA,Traditional IRA,Brokerage",69102.31481233661
James,Villafana,James Villafana,438-150-1731,661,1960-01-14,58,2007-02-22,Fayetteville,AR,2285 Wold Run Drive,Robert,36.0992725,-94.19149589999999,"Roth IRA,Brokerage,Traditional IRA",37662.756444926716
Chris,Scott,Chris Scott,126-452-5351,662,1984-10-19,34,2008-07-28,Anchorage,AK,2140 Colony Loop,Cynthia,61.130819,-149.842197,"Traditional IRA,529,Roth IRA,Roth 401(k)",78119.44193232639
Archie,Atherton,Archie Atherton,467-659-7530,663,1977-09-18,41,2013-04-23,Piedmont,CA,238 La Salle Avenue,Cynthia,37.815231,-122.226949,"Roth 401(k),Roth IRA",18936.639838983167
Shae,Hallquist,Shae Hallquist,519-573-2385,664,1987-07-15,31,2009-02-06,Louisville,KY,2506 West Madison Street,Cynthia,38.253755,-85.7933322,"Traditional IRA,529,Brokerage",350071.5074201981
Peggy,Shurley,Peggy Shurley,661-633-1709,665,1961-08-26,57,2003-05-26,Alameda,CA,1818 Bay Street,Robert,37.7774427,-122.2641515,"Roth IRA,Traditional IRA,529",43149.03839792392
Juanita,Sotelo,Juanita Sotelo,184-280-6276,666,1963-08-10,55,2013-11-25,Arvada,CO,5743 Teller Street,Robert,39.80117550000001,-105.0771143,"529,Roth IRA,Roth 401(k),Brokerage,Traditional IRA",60419.743209234126
Thomas,Lopez,Thomas Lopez,638-979-3728,667,1968-08-26,50,2003-01-03,Pleasanton,CA,Vista Flores,Robert,37.6681878,-121.8514835,"Brokerage,529,Roth IRA",289411.2468489821
Kathy,Phelps,Kathy Phelps,332-293-5684,668,1982-07-07,36,2012-01-08,Arvada,CO,5644 Kipling Parkway,Robert,39.7989502,-105.1101977,"529,Roth IRA,Brokerage",31750.178042908265
Billie,Fine,Billie Fine,452-214-8275,669,1952-07-05,66,2010-03-09,Glen Burnie,MD,706 Seagrove Road,Cynthia,39.163384,-76.609205,"Roth IRA,Brokerage,Roth 401(k),529",51355.281382641995
Courtney,Miller,Courtney Miller,435-430-2956,670,1964-06-15,54,2012-08-14,Glendale,AZ,13066 North 56th Avenue,Robert,33.602739,-112.177602,"Traditional IRA,Roth 401(k),Roth IRA,Brokerage,529",40920.66620705894
William,Fales,William Fales,420-199-1722,671,1971-01-05,47,2010-03-09,Louisville,KY,120 North Hurstbourne Parkway,Robert,38.2481391,-85.5788444,"Brokerage,Roth IRA,Roth 401(k)",142178.99992893066
Stacey,Waldo,Stacey Waldo,223-785-2521,672,1951-03-15,67,2006-04-21,Glendale,AZ,7124 West Morrow Drive,Cynthia,33.6547986,-112.2129638,"Traditional IRA,Brokerage,529,Roth 401(k)",63408.983487541205
Salina,Winnen,Salina Winnen,139-782-4767,673,1976-02-26,42,2002-03-11,Louisville,KY,15510 Champion Lakes Place,Robert,38.276776,-85.47488,"Roth 401(k),Traditional IRA,Brokerage,Roth IRA",66473.6133761727
Albert,Turnage,Albert Turnage,373-413-2807,674,1960-12-24,57,2012-09-19,Nashville,TN,270 Tampa Drive,Cynthia,36.0834724,-86.71200139999999,"529,Roth 401(k),Roth IRA,Traditional IRA",236197.91867313973
William,White,William White,210-843-9696,675,1955-06-16,63,2016-11-22,Sacramento,CA,4920 Quonset Drive,Cynthia,38.530987,-121.417033,"Traditional IRA,Brokerage",7103.31922171311
Kristen,Schaedler,Kristen Schaedler,230-845-0233,676,1986-05-13,32,2001-04-27,Louisville,KY,8709 Peeble Lane,Robert,38.1221036,-85.7984675,"Roth IRA,Brokerage,529",12965.241918479947
Robert,Lord,Robert Lord,426-849-5122,677,1967-10-06,51,2012-08-10,Manchester,CT,211 Oak Street,Cynthia,41.77036940000001,-72.5105559,"Roth IRA,529,Roth 401(k),Traditional IRA,Brokerage",284684.7334631393
Lillian,Tilbury,Lillian Tilbury,551-353-3488,678,1972-10-08,46,2012-04-21,Washington,DC,2741 31st Place Northeast,Cynthia,38.9241962,-76.961047,"Roth IRA,529",34446.77065067969
Willie,Piper,Willie Piper,359-541-9762,679,1988-09-04,30,2002-03-11,Severn,MD,1583 Elberta Court,Cynthia,39.139112,-76.715386,"529,Brokerage",121866.30467144458
Edgar,White,Edgar White,442-846-5818,680,1960-06-22,58,2012-05-22,Louisville,KY,128 East Oak Street,Robert,38.2342125,-85.7539867,"Brokerage,Traditional IRA",276336.0447424206
Helen,Aguilar,Helen Aguilar,409-941-4660,681,1964-09-04,54,2005-01-10,Louisville,KY,4331 Foeburn Lane,Robert,38.26753,-85.634376,"Brokerage,529",155784.85114438206
John,Peterson,John Peterson,437-246-3639,682,1952-09-28,66,2012-07-19,Washington,DC,1263 Evarts Street Northeast,Cynthia,38.924278,-76.988248,"529,Traditional IRA,Roth 401(k)",46349.774734398845
Yvonne,Gramby,Yvonne Gramby,667-846-8894,683,1976-04-12,42,2001-10-28,Nashville,TN,718 Dutchmans Court,Robert,36.2048851,-86.5994752,"Roth IRA,Brokerage,Traditional IRA,Roth 401(k)",69475.42801143801
George,Loker,George Loker,371-215-4898,684,1950-06-06,68,2014-04-16,Fayetteville,AR,3537 West Chevaux Drive,Robert,36.0799976,-94.20940689999999,"Roth 401(k),Brokerage",291939.4702488925
William,Miller,William Miller,397-789-4425,685,1954-07-21,64,2014-08-16,Fayetteville,AR,3469 North Par Court,Cynthia,36.114024,-94.12243,Roth 401(k),12218.467583813166
Ruby,Garcia,Ruby Garcia,510-818-9150,686,1986-10-13,32,2000-10-28,Baltimore,MD,5224 Wasena Avenue,Robert,39.223779,-76.60339499999999,"Roth 401(k),Brokerage",38601.03691587721
Leland,Spears,Leland Spears,565-981-1441,687,1964-03-13,54,2004-12-11,Louisville,KY,908 Lodge Hill Road,Robert,38.259123,-85.55744899999999,"Roth IRA,Roth 401(k),Brokerage,Traditional IRA",51491.404630340556
Gertrude,Barber,Gertrude Barber,247-528-5357,688,1975-09-01,43,2017-06-15,Fayetteville,AR,3365 South Cato Springs Road,Cynthia,36.0224059,-94.198476,"Roth IRA,529",20333.945178280042
Joan,Robertson,Joan Robertson,104-459-6827,689,1955-12-20,62,2013-04-05,Foxborough,MA,184 Oak Street,Cynthia,42.06659399999999,-71.215166,"Traditional IRA,Brokerage",19771.58469882416
Maria,Gomez,Maria Gomez,570-880-7279,690,1967-09-25,51,2015-05-01,Glendale,AZ,5912 North 48th Avenue,Cynthia,33.5231022,-112.162186,"Brokerage,Traditional IRA,529",28894.71502332187
Gregory,Stephens,Gregory Stephens,278-231-1200,691,1951-10-11,67,2006-10-15,Groton,CT,262 Mitchell Street,Cynthia,41.350027,-72.07563900000001,"Brokerage,529,Roth 401(k),Traditional IRA",38852.67356957989
Nicholas,Brumaghim,Nicholas Brumaghim,130-183-7905,692,1953-06-26,65,2000-03-17,Brookfield,VT,1992 West Street,Cynthia,44.03152499999999,-72.62063599999999,"529,Brokerage,Roth IRA",18379.17054566598
Isabel,Johnson,Isabel Johnson,274-515-6569,693,1979-11-17,38,2011-04-20,Glendale,AZ,5556 West Northview Avenue,Cynthia,33.5433092,-112.1797889,"Roth IRA,529,Brokerage,Traditional IRA",58226.307496400026
Dave,Saucedo,Dave Saucedo,654-700-1806,694,1974-06-17,44,2012-10-04,Berkeley,CA,1725 Oxford Street,Cynthia,37.87633599999999,-122.2662512,"Traditional IRA,Roth IRA,Roth 401(k),529",60165.77570299793
Linda,Yacko,Linda Yacko,631-893-8029,695,1963-07-15,55,2012-02-28,Manchester,CT,95 Briarwood Drive,Cynthia,41.745751,-72.542544,"Roth IRA,529",35483.586460673425
Miss,Robinson,Miss Robinson,661-312-8069,696,1962-08-03,56,2006-05-17,Thunderbolt,GA,2803 River Drive,Robert,32.032627,-81.050879,"Roth 401(k),Roth IRA,Brokerage,529,Traditional IRA",57787.76867589995
Ebony,Thompson,Ebony Thompson,391-880-7745,697,1989-09-22,29,2013-11-07,Pasadena,MD,7802 Titan Court,Robert,39.1322645,-76.5304743,Brokerage,2098.578924449397
Patrick,Green,Patrick Green,550-648-3435,698,1981-11-09,37,2012-05-20,Nashville,TN,2400 Merry Street,Cynthia,36.159658,-86.81209799999999,"529,Roth IRA",19219.686882634323
Sandra,Jackson,Sandra Jackson,261-910-3317,699,1980-12-24,37,2013-01-13,Fayetteville,AR,1629 South Razorback Road,Cynthia,36.0468184,-94.1812858,529,13171.09801146808
Deborah,Bell,Deborah Bell,627-397-3367,700,1974-11-17,43,2008-03-04,Tyndall Air Force Base,FL,3722 Kisling Loop,Cynthia,30.1048481,-85.65097360000001,"Roth 401(k),Roth IRA,Traditional IRA",46652.655293600474
Karen,Capers,Karen Capers,515-339-0830,701,1987-11-02,31,2009-06-10,Fitchburg,MA,97 Lincoln Street,Robert,42.586477,-71.785057,"Roth 401(k),529,Roth IRA,Traditional IRA",45933.46172894399
Erin,Taylor,Erin Taylor,634-294-6623,702,1963-01-22,55,2009-03-23,Arvada,CO,7072 Quail Street,Robert,39.826338,-105.12315,"Traditional IRA,Roth 401(k),Brokerage",494566.77939726564
Gerald,Smith,Gerald Smith,621-753-9276,703,1962-12-16,55,2012-01-20,Glendale,AZ,5615 West Acoma Drive,Robert,33.6166852,-112.1809842,"Roth IRA,Brokerage,529,Roth 401(k)",54985.81646620005
Bradley,Lamb,Bradley Lamb,619-660-3075,704,1969-11-05,49,2000-09-19,Louisville,KY,6408 Fern Crest Road,Robert,38.154488,-85.612144,"Roth 401(k),Brokerage,Traditional IRA,529",72935.33806302692
William,Howell,William Howell,472-701-9024,705,1975-11-24,42,2015-04-16,Anchorage,AK,17361 Baronoff Avenue,Robert,61.314642,-149.557618,"529,Roth 401(k),Brokerage",51938.06637514796
Hope,Whitesides,Hope Whitesides,488-382-3302,706,1976-11-03,42,2014-08-10,Fayetteville,AR,102 East Cydnee Street,Robert,36.10683,-94.155547,Traditional IRA,2109.419921526641
Mary,Benberry,Mary Benberry,495-654-3375,707,1980-08-14,38,2006-06-17,Anchorage,AK,1711 Lore Road,Robert,61.15195259999999,-149.8511487,"Traditional IRA,Roth IRA,Roth 401(k),Brokerage",300397.2324376918
Travis,Johnson,Travis Johnson,610-801-0672,708,1968-06-02,50,2004-06-12,Madera,CA,430 Fig Street,Robert,36.96641109999999,-120.0424251,"529,Brokerage,Traditional IRA,Roth IRA",113268.81661772222
Janice,Broberg,Janice Broberg,355-929-0380,709,1955-05-18,63,2013-10-27,Washington,DC,817 25th Street Northwest,Cynthia,38.900077,-77.053066,"529,Roth 401(k)",136299.18220002847
Dannie,Daugherty,Dannie Daugherty,493-270-8393,710,1958-05-21,60,2016-09-16,Montgomery,AL,8513 Pipit Court,Cynthia,32.326354,-86.14844599999999,"Roth IRA,Traditional IRA,529,Brokerage",31481.08766570412
Willie,Brown,Willie Brown,393-276-9446,711,1986-11-09,32,2012-08-16,Washington,DC,3538 Albemarle Street Northwest,Robert,38.947617,-77.06859399999999,Roth IRA,1393.5698009919531
Sonja,Schenk,Sonja Schenk,467-878-6847,712,1955-01-24,63,2012-04-03,Anchorage,AK,619 West 19th Avenue,Robert,61.2031692,-149.8950954,"Roth 401(k),Traditional IRA",245769.2369826756
Rose,White,Rose White,488-958-7041,713,1989-04-05,29,2016-11-24,Mexico Beach,FL,111 20th Street,Cynthia,29.94494,-85.41067799999999,"Traditional IRA,Roth IRA,Roth 401(k),529,Brokerage",67764.63985301074
James,Loftis,James Loftis,455-405-7267,714,1953-08-21,65,2013-04-14,Maidstone,VT,3541 North Road,Cynthia,44.61203,-71.5981599,"Roth IRA,Brokerage",28720.698234655436
Marcos,Omalley,Marcos Omalley,296-568-0837,715,1975-12-26,42,2017-05-10,Brookfield,VT,1992 West Street,Cynthia,44.03152499999999,-72.62063599999999,"Roth 401(k),Roth IRA,Brokerage",33105.7003930821
Florence,Ratterree,Florence Ratterree,188-411-5296,716,1987-03-26,31,2001-06-12,Montgomery,AL,449 Saratoga Lane,Cynthia,32.3749619,-86.19708399999999,"Roth IRA,529,Brokerage,Roth 401(k),Traditional IRA",82535.00400581007
Samuel,Williamson,Samuel Williamson,667-606-7169,717,1977-09-08,41,2010-01-07,Washington,DC,1310 Riggs Street Northwest,Cynthia,38.913148,-77.030147,"529,Roth IRA,Roth 401(k),Traditional IRA",49153.060867577085
Ethel,Miah,Ethel Miah,618-175-9873,718,1981-09-06,37,2000-05-08,Manchester,CT,768 North Main Street,Robert,41.7955789,-72.54586499999999,"Roth 401(k),Brokerage,Traditional IRA,Roth IRA,529",95700.73182594348
Alma,Quintero,Alma Quintero,347-621-8179,719,1966-01-08,52,2009-09-28,Revere,MA,98 Lincoln Street,Cynthia,42.418115,-71.027503,Brokerage,17458.769866410752
Morgan,Gunter,Morgan Gunter,333-642-3983,720,1961-03-09,57,2010-03-20,Manchester,CT,200 West Center Street,Robert,41.77056450000001,-72.54388569999999,"Brokerage,Roth IRA",235386.19578978952
Elizabeth,Cook,Elizabeth Cook,642-882-0180,721,1969-09-10,49,2016-04-22,Lynn Haven,FL,803 Kay Lane,Cynthia,30.249565,-85.640086,"529,Roth 401(k),Traditional IRA",82874.68767764044
Brad,Prentice,Brad Prentice,646-342-8272,722,1975-11-19,42,2000-03-14,Washington,DC,7003 9th Street Northwest,Cynthia,38.9749667,-77.0253871,"Brokerage,529",39319.33649624277
Luciano,Kelly,Luciano Kelly,189-258-4393,723,1951-05-27,67,2013-08-21,Savannah,GA,1513 Cathy Street,Cynthia,32.067416,-81.125331,Traditional IRA,18414.3322302169
Jonathon,Davenport,Jonathon Davenport,631-493-9998,724,1959-02-19,59,2008-10-11,Washington,DC,1644 New Jersey Avenue Northwest,Cynthia,38.91233,-77.017736,"Traditional IRA,Roth IRA",29167.277952730423
Wilma,Dowell,Wilma Dowell,670-476-1302,725,1981-01-01,37,2013-04-06,Anchorage,AK,12800 Saunders Road,Cynthia,61.10499799999999,-149.746856,"529,Brokerage",28050.609651475545
Danny,Thompson,Danny Thompson,560-363-6116,726,1957-06-25,61,2015-10-28,Warr Acres,OK,4807 North Grove Avenue,Robert,35.5203601,-97.6147122,"Roth 401(k),Brokerage,Roth IRA,529,Traditional IRA",74108.77169459185
Ella,Penney,Ella Penney,130-910-9646,727,1956-09-07,62,2007-11-20,Berkeley,CA,1820 Scenic Avenue,Cynthia,37.875242,-122.262537,"Brokerage,Roth 401(k),Roth IRA,Traditional IRA,529",78076.63062644226
Evelyn,Adams,Evelyn Adams,330-848-6119,728,1975-03-11,43,2002-06-09,Panama City,FL,939 West Beach Drive,Robert,30.161671,-85.674528,"Roth IRA,529,Brokerage,Traditional IRA",49606.49115125609
Raymond,Slayton,Raymond Slayton,129-901-3677,729,1970-09-02,48,2002-05-07,Berkeley,CA,619 Colusa Avenue,Robert,37.896256,-122.284523,"529,Roth IRA,Brokerage,Roth 401(k),Traditional IRA",113889.14844692142
Pamela,Garrison,Pamela Garrison,496-259-9895,730,1957-03-22,61,2015-05-17,Nashville,TN,23 North Hill Street,Cynthia,36.1448942,-86.7608357,"Traditional IRA,Roth IRA",16439.107550303102
Anne,Stewart,Anne Stewart,677-101-3338,731,1977-09-07,41,2004-04-06,Manchester,CT,40 Strawberry Lane,Robert,41.74684500000001,-72.542391,"Brokerage,Roth 401(k),529",40566.904415937446
Marcus,Sichler,Marcus Sichler,351-796-9398,732,1972-03-07,46,2015-05-24,Castro Valley,CA,20375 Wisteria Street,Robert,37.696683,-122.085865,"529,Roth IRA,Traditional IRA,Brokerage,Roth 401(k)",292634.1356940157
Abel,Palmer,Abel Palmer,595-208-7995,733,1958-02-27,60,2003-01-18,Louisville,KY,814 Keswick Boulevard,Robert,38.218157,-85.74302399999999,"Roth 401(k),Traditional IRA,529,Brokerage,Roth IRA",357554.9630004372
Leonard,Fernandez,Leonard Fernandez,369-657-1019,734,1962-07-16,56,2002-09-17,Glendale,AZ,8404 West Myrtle Avenue,Cynthia,33.5414927,-112.2400905,"Roth IRA,Traditional IRA,Brokerage,Roth 401(k),529",359787.82397724106
Joellen,Mitchell,Joellen Mitchell,132-638-3852,735,1955-12-09,62,2001-03-15,Panama City Beach,FL,813 Linda Lane,Cynthia,30.200346,-85.750987,"Brokerage,Roth IRA,Traditional IRA,Roth 401(k)",62509.14206316763
Adam,King,Adam King,453-199-6111,736,1982-07-12,36,2007-12-18,Fayetteville,AR,4221 East Mission Boulevard,Cynthia,36.0954898,-94.10028220000001,"529,Traditional IRA",44019.11113794644
Joseph,Hamill,Joseph Hamill,334-859-1156,737,1963-12-18,54,2002-06-08,Washington,DC,802 Madison Street Northwest,Cynthia,38.9582381,-77.0244287,"Roth 401(k),Roth IRA,Brokerage",40781.89228088823
Phyllis,Saulter,Phyllis Saulter,334-291-3470,738,1978-09-20,40,2016-07-13,Panama City,FL,1416 Ridgewood Avenue,Robert,30.1738197,-85.6007266,"Brokerage,Roth IRA,Traditional IRA",221862.64094355563
Jon,Potter,Jon Potter,100-420-3310,739,1988-11-19,29,2005-10-05,Savannah,GA,2052 East 42nd Street,Robert,32.0433021,-81.0641667,"529,Roth IRA,Brokerage",55538.44669313061
Elizabeth,Pires,Elizabeth Pires,498-910-3889,740,1965-04-20,53,2001-03-19,Oklahoma City,OK,1265 Southeast 23rd Terrace,Cynthia,35.4419581,-97.4871617,529,9680.248572546861
Valerie,Guzman,Valerie Guzman,394-303-7183,741,1979-05-10,39,2012-07-02,Nashville,TN,804 Old Coach Place,Cynthia,36.223864,-86.595253,529,19730.410023769542
Cornell,Lu,Cornell Lu,149-977-9331,742,1966-02-08,52,2002-08-08,Montgomery,AL,4300 Woodley Square,Cynthia,32.3269015,-86.2695368,"Brokerage,Roth 401(k)",36148.47390796026
Charles,Smith,Charles Smith,306-377-9857,743,1989-11-16,28,2014-12-22,Glen Burnie,MD,105 Inglewood Drive,Robert,39.174297,-76.601179,"Brokerage,Traditional IRA,529,Roth 401(k),Roth IRA",68303.30151249524
Sandra,Wilson,Sandra Wilson,492-523-1436,744,1963-02-20,55,2017-08-12,Nashville,TN,1123 Ardee Avenue,Cynthia,36.219121,-86.725616,"Roth 401(k),529,Roth IRA",27656.80635930025
Warren,Laclair,Warren Laclair,462-872-3842,745,1956-08-20,62,2003-10-07,Arvada,CO,6073 Harlan Street,Robert,39.807061,-105.062959,Traditional IRA,17085.884372352484
Patricia,Modesto,Patricia Modesto,440-421-9418,746,1956-05-20,62,2017-06-25,Oakland,CA,6630 MacArthur Boulevard,Cynthia,37.7724559,-122.1773575,"Traditional IRA,Roth 401(k),Roth IRA,529,Brokerage",309477.8306479782
Katherine,Wright,Katherine Wright,221-634-4284,747,1960-11-15,58,2002-12-14,Louisville,KY,1002 Highland Avenue,Robert,38.2371577,-85.7367362,"Brokerage,Roth 401(k),529,Roth IRA,Traditional IRA",72820.2412267546
Travis,Mclachlan,Travis Mclachlan,144-599-8334,748,1963-08-03,55,2014-10-01,Pooler,GA,182 Regency Circle,Cynthia,32.1464114,-81.2646209,"529,Brokerage,Roth IRA,Roth 401(k)",263724.80264615134
Michael,Martin,Michael Martin,127-822-9628,749,1960-12-22,57,2006-06-03,Arvada,CO,5712 Saulsbury Street,Robert,39.8006311,-105.0753746,Roth IRA,4866.395860654046
Frank,Burr,Frank Burr,480-153-4648,750,1969-01-01,49,2005-03-05,Louisville,KY,5801 South Watterson Trail,Robert,38.164425,-85.612599,Roth IRA,16754.112904204
Michael,Solomon,Michael Solomon,458-382-6087,751,1950-01-12,68,2008-10-07,Oklahoma City,OK,8404 South Villa Avenue,Robert,35.3818163,-97.5570041,"529,Brokerage",19123.505671869625
Christopher,Bair,Christopher Bair,433-470-3198,752,1982-02-24,36,2002-12-13,Middleton,MA,17 Gregory Street,Robert,42.592382,-70.990967,529,13735.84475222581
Dean,Ross,Dean Ross,580-217-5096,753,1953-04-11,65,2014-02-02,Severn,MD,1636 Briarview Court,Cynthia,39.12539599999999,-76.704015,"Brokerage,529,Traditional IRA,Roth IRA",60660.61778491814
Jennifer,Harbour,Jennifer Harbour,344-562-1659,754,1972-08-18,46,2016-12-12,Louisville,KY,James Rees Way,Robert,38.2341314,-85.50269569999999,"529,Roth 401(k)",105927.11181448051
Iris,Rose,Iris Rose,207-838-1026,755,1959-03-20,59,2006-07-05,Glendale,AZ,9009 West Nicolet Avenue,Robert,33.540794,-112.252896,"Brokerage,Traditional IRA,529",26842.894762044936
Ebony,Simmons,Ebony Simmons,308-926-3629,756,1974-10-08,44,2013-06-02,Redding,CA,5938 Laguna Honda Street,Robert,40.5283666,-122.3878429,"Brokerage,Roth 401(k)",27883.646089823753
Daniel,Hoefle,Daniel Hoefle,521-627-7840,757,1984-06-21,34,2003-02-15,Washington,DC,3708 Fort Lincoln Drive Northeast,Cynthia,38.922628,-76.9529694,"Roth IRA,Traditional IRA,Brokerage,Roth 401(k),529",208192.49247014112
Fletcher,Lavender,Fletcher Lavender,594-929-4637,758,1982-10-22,36,2002-06-14,Montgomery,AL,3437 Sommerville Drive,Cynthia,32.342288,-86.256546,"Roth 401(k),Roth IRA,Brokerage",94428.23426654178
Katrina,Thompson,Katrina Thompson,214-506-4991,759,1967-02-06,51,2008-11-28,Louisville,KY,32 Royal Drive,Robert,38.1291611,-85.7593052,"529,Roth IRA,Brokerage",20285.544569446065
James,Morris,James Morris,177-161-5530,760,1976-03-12,42,2000-08-26,Oklahoma City,OK,12013 Blue Moon Avenue,Cynthia,35.5925518,-97.66579689999999,"529,Roth 401(k)",30748.059238493603
